Type,Name,Rating,Phone,Address,Website,Hours of Operation,Google Maps URL
pharmacy,Shoppers Drug Mart,3.4,(403) 520-7460,"1323 Centre St NW Unit 100, Calgary, AB T2E 2R5, Canada",https://stores.shoppersdrugmart.ca/en/store/384/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,"[""Monday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJfSPyZV5lcVMR_-GpBwGEteY
pharmacy,Shoppers Drug Mart,2.4,(403) 266-7328,"317 7 Ave SW Unit T 100, Calgary, AB T2P 2Y9, Canada",https://stores.shoppersdrugmart.ca/en/store/2393/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,"[""Monday: 7:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJLXFO5fxvcVMRHKgSrrbbbGk
pharmacy,Real Canadian Superstore Southport Road,4.1,(403) 225-6223,"10505 Southport Rd SW, Calgary, AB T2W 3N2, Canada",https://www.realcanadiansuperstore.ca/store-locator/details/1574?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws,"[""Monday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJMatlqzZxcVMRFnEPgSAW_6w
pharmacy,Shoppers Drug Mart,3.4,(403) 244-9769,"815 17 Ave SW Unit 100, Calgary, AB T2T 0A1, Canada",https://stores.shoppersdrugmart.ca/en/store/311/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,"[""Monday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Friday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fAM""]",https://www.google.com/maps/place/?q=place_id:ChIJhbXcgh9wcVMRHTw5l1bS9GE
pharmacy,Loblaw Pharmacy,3.1,(403) 590-3335,"Unit 100 3633 Westwinds Dr NE Unit 100, Calgary, AB T3J 5K3, Canada",https://www.realcanadiansuperstore.ca/pharmacy?storeId=1542&utm_source=G&utm_medium=LPM&utm_campaign=Loblaws,"[""Monday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ1QYfwX9kcVMRz0ckkTF2Zos
pharmacy,Save-On-Foods,4.1,(403) 384-9780,"225 Panatella Hill NW, Calgary, AB T3K 0Y5, Canada",https://www.saveonfoods.com/?utm_source=google&utm_medium=referral&utm_campaign=location-listings,"[""Monday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJYcgxxv5mcVMRrJ-f3SmGDJ8
pharmacy,Shoppers Drug Mart,2.9,(403) 275-1222,"5628 4 St NW, Calgary, AB T2K 1B2, Canada",https://stores.shoppersdrugmart.ca/en/store/305/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,"[""Monday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJL8wRapZlcVMRY-g034Z6KNc
pharmacy,Rexall,4,(403) 293-6650,"55 Castleridge Blvd NE Unit 120, Calgary, AB T3J 3J8, Canada",https://www.rexall.ca/storelocator/store/7292?utm_source=G&utm_medium=LPM&utm_campaign=RexallPharmaPlus,"[""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJiTdusIJkcVMRIHiGuuiCoXQ
pharmacy,Sobeys - Millrise Plaza,4.1,(403) 873-5085,"150 Millrise Blvd SW #2000, Calgary, AB T2Y 5G7, Canada",http://www.sobeys.com/en/stores/sobeys-millrise-plaza/?utm_source=G&utm_medium=lpm&utm_campaign=Sobeys,"[""Monday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJA0NHvYF2cVMRgmAqOib8e7I
pharmacy,Rexall,4.2,(403) 244-4802,"1032 17 Ave SW, Calgary, AB T2T 0A5, Canada",https://www.rexall.ca/storelocator/store/7262?utm_source=G&utm_medium=LPM&utm_campaign=RexallPharmaPlus,"[""Monday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJpf76XyBwcVMRWQGZdZZm1uI
pharmacy,Shoppers Drug Mart,3.4,(403) 294-1433,"1410 1 St SE Unit#115, Calgary, AB T2G 5T7, Canada",https://stores.shoppersdrugmart.ca/en/store/2326/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,"[""Monday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJm1kHgwRwcVMR56bwp1qufkM
pharmacy,Shoppers Drug Mart,2.6,(403) 521-0329,"1436 Kensington Rd NW, Calgary, AB T2N 3P9, Canada",https://stores.shoppersdrugmart.ca/en/store/385/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,"[""Monday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ1-ko3ulvcVMRgN82zzRWiW8
shoe_store,Hudson's Bay,4,(403) 262-0345,"200 8 Ave SW, Calgary, AB T2P 1B5, Canada",https://www.thebay.com/,"[""Monday: 9:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJAcSI3-ZvcVMRA5dDhe0TKnE
shoe_store,Urban Outfitters,3.9,(403) 264-5844,"Chinook Centre, 6455 Macleod Trail SW #1145, Calgary, AB T2H 0K3, Canada",https://www.urbanoutfitters.com/stores/calgary?utm_medium=organic&utm_source=google&utm_campaign=local&utm_content=148,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJVVVV5VVwcVMRMAGubQ9r2sw
shoe_store,Sunridge Mall,4.1,(403) 293-8201,"2525 36 St NE, Calgary, AB T1Y 5T4, Canada",https://sunridgemall.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ53lJCsVkcVMRFehs9QKhPBc
shoe_store,Urban Planet,3.9,(403) 204-7696,"3800 Memorial Dr Unit # 97, Calgary, AB T2A 2K2, Canada",https://urban-planet.com/collections/up_new_shop-all-new?utm_source=GMB,"[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJvTWQuih7cVMR7rippMfG324
shoe_store,Supreme Men's Wear,4.8,(403) 266-4417,"401 4 Ave SW, Calgary, AB T2P 4X6, Canada",https://www.suprememenswear.com/,"[""Monday: Closed"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJFTauc_tvcVMRsxFHT01SQ38
shoe_store,ALDO,3.3,(403) 265-6255,"751 3 St SW #237, Calgary, AB T2P 4K8, Canada",https://www.aldoshoes.com/ca/en?utm_source=G&utm_medium=local&utm_campaign=google-local,"[""Monday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJvXn1uPxvcVMRq2fakuzNMek
shoe_store,Hudson's Bay,4.1,(403) 255-6121,"6455 Macleod Trail SW, Calgary, AB T2H 0L1, Canada",https://www.thebay.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJsXQOEv9wcVMRQ9Ng0_97S5Y
shoe_store,Hudson's Bay,3.9,(403) 232-1169,"2525 36 St NE, Calgary, AB T1Y 5S4, Canada",https://www.thebay.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJO6KdOcVkcVMRcWH1CkS29OM
shoe_store,Hudson's Bay,4,(403) 278-9520,"100 Anderson Rd SE #002, Calgary, AB T2J 3V1, Canada",https://www.thebay.com/,"[""Monday: 12:00\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 12:00\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u20096:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ274wwct2cVMRbf24L0kFRyo
shoe_store,Running Room,4.1,(403) 264-4095,"Eau Claire Market, 200 Barclay Parade SW Unit A01, Calgary, AB T2P 4R4, Canada",https://www.runningroom.com/ca/inside.php?id=2258&utm_source=G&utm_medium=lpm&utm_campaign=runningroom,"[""Monday: Closed"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJGVIdPfpvcVMRf803kGFu2Cc
shoe_store,Mark's,4.1,(403) 250-9942,"2525 36 St NE Unit 294, Calgary, AB T1Y 5T4, Canada",https://www.marks.com/en/store-details/ab/calgary-sunridge-12.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing,"[""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ15mgrMRkcVMRKjE2ySH8bfM
shoe_store,gravitypope Calgary,4.3,(403) 209-0961,"1126 17 Ave SW, Calgary, AB T2T 0B4, Canada",https://www.gravitypope.com/pages/gravitypope-calgary,"[""Monday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJlxDqoR5wcVMRTEKYJsBcC-Q
shoe_store,Sport Chek,3.9,(403) 286-3375,"3625 Shaganappi Trail NW Unit 100W, Calgary, AB T3A 0E2, Canada",https://www.sportchek.ca/en/store-details/ab/market-mall-sport-chek-309.html?utm_source=google&utm_medium=organic&utm_content=309,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJVXhqzR5vcVMR7X7FzuJhJfU
shoe_store,Harry Rosen,4.4,(403) 252-2848,"6455 Macleod Trail SW, Calgary, AB T2H 0K8, Canada",https://www.harryrosen.com/en/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJsXQOEv9wcVMRGG2oNynZiAU
shoe_store,SoftMoc,3.4,(403) 261-7919,"317 7 Ave SW, Calgary, AB T2P 2Y9, Canada",https://www.softmoc.com/ca/locations/thecore,"[""Monday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJLXFO5fxvcVMRQDUJL2HhxV4
shoe_store,Zumiez,3.7,(403) 252-0473,"6455 Macleod Trail SW Suite 0140A, Calgary, AB T2H 0K8, Canada",https://www.zumiez.ca/storelocator/store/index/id/015/us/ab/calgary/chinook-centre/?utm_source=google+my+business&utm_medium=organic&utm_term=canada&utm_content=chinook+centre&utm_campaign=store+locations,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJe3qBjFVwcVMRvPoAI2PC3vw
shoe_store,Sport Chek,3.5,(403) 249-4303,"1200 37 Street SW #54, Calgary, AB T3C 1S2, Canada",https://www.sportchek.ca/en/store-details/ab/westbrook-mall-sport-chek-381.html?utm_source=google&utm_medium=organic&utm_content=381,"[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJGVYEGzpucVMRBGnHCTKDEgM
shoe_store,Hudson's Bay,4,(403) 286-1220,"3625 Shaganappi Trail NW #100, Calgary, AB T3A 0E2, Canada",https://www.thebay.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJB9dS1R1vcVMR7QZXgTkN3RU
shoe_store,Sport Chek,3.9,(403) 410-9690,"33 Heritage Meadows Way SE #1160, Calgary, AB T2H 3B8, Canada",https://www.sportchek.ca/en/store-details/ab/deerfoot-meadows-sport-chek-270.html?utm_source=google&utm_medium=organic&utm_content=270,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJjVJUw-lwcVMR-i-RrD_C2QE
shoe_store,Champs Sports,4.1,(403) 255-5761,"6455 Macleod Trail SW, Calgary, AB T2H 0K3, Canada",https://stores.champssports.ca/en/ab/calgary/6455-macleod-trail-sw-70026.html,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJsXQOEv9wcVMR4YWSOb8Upw4
