Type,Name,Rating,Phone,Address,Website,Hours of Operation,Google Maps URL
shopping_mall,Marlborough Mall,3.5,,"3800 Memorial Dr, Calgary, AB T2A 2K2, Canada",http://www.marlboroughmall.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJV5oIFIuQcUER_umg_23vlMw
shopping_mall,Custom Delivery Solutions,4.8,(833) 638-2463,"5700 44 St SE, Calgary, AB T2C 5G7, Canada",https://customhomedelivery.com/,"[""Monday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJc8lfvelkcVMRglKjngni0kg
shopping_mall,TB Nice One Nails,4.2,(403) 265-4567,"409 E Hills Blvd SE #515, Calgary, AB T2A 4X7, Canada",http://www.tbniceonenails.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJMepeiH57cVMRid4q74bw7tw
shopping_mall,Tanzimat Apparel,4,(403) 879-8659,"100, Suncor Energy Centre - East Tower, 5 Ave SW, Calgary, AB T2G 2C4, Canada",,"[""Monday: 9:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 9:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:30\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJEZfNnv5vcVMRNA6n1ebrLyc
shopping_mall,Deerfoot Meadows,4.2,(403) 252-1256,"33 SouthEast Heritage Meadows Way #610, Calgary, AB T2H 3B5, Canada",http://www.deerfootmeadows.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJcRr9-sFwcVMRSxQIr8WG8fs
shopping_mall,YYC Cleaning Service LTD,,,"83 Martindale Blvd NE, Calgary, AB T3J 3M7, Canada",,Not available,https://www.google.com/maps/place/?q=place_id:ChIJOR19a51jcVMRj5vrhU2w8Kw
shopping_mall,Britannia Plaza Shopping Centre,4.4,(403) 253-0600,"803 49 Ave SW, Calgary, AB T2S 1G8, Canada",https://www.britanniaplaza.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20094:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJw_knf05wcVMR7Noa5zAOiBc
shopping_mall,Meadows Mile,4.2,(403) 255-9170,"777 Heritage Dr SE, Calgary, AB T2H 0A7, Canada",http://focusequities.com/meadows-mile/,"[""Monday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJZdhrON1wcVMRjqB7dy0J2x4
shopping_mall,NDClinic,4,,"430 Acadia Dr SE, Calgary, AB T2J 0A9, Canada",,Not available,https://www.google.com/maps/place/?q=place_id:ChIJx7w_XtdwcVMReS1H26UwU3A
shopping_mall,North Hill Centre,3.8,(403) 289-2516,"1632 14 Ave NW, Calgary, AB T2N 1M7, Canada",https://northhillcentre.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJbVA71ZdvcVMRbKXQx7sqJwk
shopping_mall,Energy Advantage Inc,3.9,(800) 354-1266,"11500 35 St SE, Calgary, AB T2Z 3W4, Canada",http://www.energyadvantage.com/,"[""Monday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJAZZl_Wh3cVMRQQZFDZtE_dk
shopping_mall,Willow Park Village,4.4,(403) 214-7565,"10816 Macleod Trail, Calgary, AB T2J 5N8, Canada",https://wpv.ca/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJVVLDhDRxcVMR6O12rpyRqqU
shopping_mall,Shepard Regional Centre,4,,"4916 130 Ave SE, Calgary, AB T2Z 0B2, Canada",http://shepardcentre.ca/,"[""Monday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ174OmHh3cVMRSSmrGWpBlXo
shopping_mall,Westbrook Mall 37th St.,3.9,(403) 240-4440,"2618 33 St SW, Calgary, AB T3E 2T5, Canada",https://westbrookmall.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJX0IHIiducVMREdk7ZiWX1Uw
shopping_mall,Northland Village Mall,3.6,(403) 974-0050,"5111 Northland Dr NW #440, Calgary, AB T2L 2J8, Canada",https://northlandvillagemall.ca/,"[""Monday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJfUM0tT5vcVMRbaceB2pyFj8
shopping_mall,Sublime YYC,4.9,(403) 288-6562,"3625 Shaganappi Trail NW, Calgary, AB T3A 0E2, Canada",https://www.sublimeyyc.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJn5LhDy9wcVMRfLBsMeY0ky0
shopping_mall,Westhills Towne Centre,4.1,(403) 246-1129,"232 Stewart Green SW, Calgary, AB T3H 3C8, Canada",https://westhillstownecentre.com/,"[""Monday: 1:15\u2009\u2013\u20098:30\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:30\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJf5yqFt1xcVMRvYHrP3ON2dQ
shopping_mall,Country Hills Town Centre,4.2,(403) 289-2599,"450 Country Hills Blvd NE, Calgary, AB T3K 5A5, Canada",http://www.countryhillstowncentre.ca/,"[""Monday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJGYBTaZNmcVMRXHAT-8Q-t_Y
shopping_mall,The Boulevard Shopping Centre,4.1,,"16061 MACLEOD TRAIL S, Calgary, AB T2Y 3S5, Canada",,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:30\u202fAM\u2009\u2013\u20097:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJeYFNB392cVMREvwVOJ_zwHY
shopping_mall,Strathcona Square Shopping Centre,4.3,(403) 294-7184,"555 Strathcona Blvd SW, Calgary, AB T3H 2Z9, Canada",,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",https://www.google.com/maps/place/?q=place_id:ChIJqeyk5XBucVMRXPB0K5NRFyI
shopping_mall,Cranston Market,4.2,,"Cranston Rd SE, Calgary, AB T3M 0S9, Canada",http://www.cranstonmarketdental.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJpUJeLYKdcVMRDIGZDanMSrQ
shopping_mall,Evanston Plaza,4.3,,"2045 Symons Valley Pkwy NW, Calgary, AB T3P 0B1, Canada",,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:30\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJgcIO965ncVMRZQpZEIjSINY
shopping_mall,Sunglass Outfitters by Sunglass Hut,2.8,(403) 592-3962,"261055 Crossiron Blvd #112, Rocky View, AB T4A 0G3, Canada",https://stores.sunglasshut.com/ca/ab/rocky-view/112-261055-cross-iron-blvd?cid=YEXT_C176&y_source=1_OTgxMDkwNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJGzj9PtHhc1MR12APJj5qOrE
shopping_mall,Marda Loop BIA,4.2,(403) 685-5667,"3332 20 St SW, Calgary, AB T2T 6T9, Canada",http://www.visitmardaloop.com/,Not available,https://www.google.com/maps/place/?q=place_id:ChIJpRCIhdJxcVMRQ0xCAyRgMBQ
shopping_mall,Avenida Place Shopping Centre,4.3,(403) 383-1644,"12100 Macleod Trail, Calgary, AB T2J 7G9, Canada",,"[""Monday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJR7l7H7h2cVMRiw7IaHjsDvE
shopping_mall,Riocan Beacon Hill,4.1,,"Sarcee Trail NW, Calgary, AB T3R 0A1, Canada",,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",https://www.google.com/maps/place/?q=place_id:ChIJDbmoxxRucVMRL_bzr6bV6WY
shopping_mall,BLU'S - Southcentre Calgary,4.7,(403) 225-8315,"Southcentre Mall #265, 100 Anderson Rd SE 2nd Floor, Calgary, AB T2J 3V1, Canada",http://blus.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ274wwct2cVMRZaa0wcVgGKQ
shopping_mall,Pacific Place,4,(403) 235-1507,"999 36 St NE, Calgary, AB T2A 7X6, Canada",http://www.pacificplacemall.com/,"[""Monday: 9:30\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Saturday: 9:30\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Sunday: 9:30\u202fAM\u2009\u2013\u20099:30\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJKymqzix7cVMRT8lcWTSxCl0
shopping_mall,Sarcee Plaza,3.9,,"4604 37 Street SW, Calgary, AB T3E 3C9, Canada",,"[""Monday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJqRKj2e5xcVMREugQ9n-9zA8
shopping_mall,Dragon City Mall,3.9,,"328 Centre St S, Calgary, AB T2G 4X6, Canada",,"[""Monday: 9:30\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 9:30\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 9:30\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJC4qn0f5vcVMRmHGCiohH1mI
shopping_mall,Sage Hill Crossing,4.3,(403) 538-2707,"3655 Sage Hill Dr NW, Calgary, AB P0N 1H0, Canada",,"[""Monday: 7:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u200911:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJXacZ8M9ncVMRrHKieHo8Hbk
shopping_mall,Brentwood Village Shopping Centre Ltd,3.9,(403) 973-3980,"3630 Brentwood Rd NW, Calgary, AB T2L 1K8, Canada",,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ9WLJVg1vcVMRzBefxihZvus
shopping_mall,Signal Hill Centre,4.3,(403) 246-2221,"5715 Signal Hill Centre SW, Calgary, AB T3H 3P8, Canada",,"[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJs17HOgBycVMRboNA_9J-JWQ
shopping_mall,TransCanada Centre,4.1,(403) 257-6888,"1440 52 St NE Unit 550, Calgary, AB T2A 4T8, Canada",,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJVdWWcEt7cVMR1j5bh4ACtfM
shopping_mall,Shaganappi Village Shopping Centre,4,,"4625 Varsity Dr NW, Calgary, AB T3A 0Z9, Canada",,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:30\u202fAM\u2009\u2013\u20096:30\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ8UEQ-iJvcVMRR4hDl_LXRwM
shopping_mall,BLU'S - Chinook Centre Calgary,4.9,(403) 234-7971,"6455 Macleod Trail #1137, Calgary, AB T2H 0K8, Canada",http://www.blus.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJP0fWIf1vcVMR6YPBwwPQMRE
shopping_mall,Sunridge Retail,4.1,(403) 250-5999,"2681 36 St NE, Calgary, AB T1Y 6H6, Canada",,"[""Monday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJiR2rpcZkcVMReq7q1ZdA8kY
shopping_mall,MADIGAN PLAZA,4,,"6060 Memorial Dr E, Calgary, AB T2A 5Z5, Canada",,"[""Monday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJT9sL50N7cVMRdEU14ab547A
